køn	alder	tilflytningskommune	fraflytningskommune	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
Kvinder	40-44 år	Frederiksberg	Læsø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	40-44 år	Frederiksberg	Mariagerfjord	1	0	0	0	0	0	1	0	0	0	0	0
Kvinder	40-44 år	Frederiksberg	Morsø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	40-44 år	Frederiksberg	Rebild	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	40-44 år	Frederiksberg	Thisted	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	40-44 år	Frederiksberg	Vesthimmerlands	0	0	0	1	0	0	0	0	0	0	0	0
Kvinder	40-44 år	Frederiksberg	Aalborg	0	0	1	1	0	2	1	0	0	1	0	2
Kvinder	45-49 år	København	København	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	København	Frederiksberg	56	44	54	50	70	74	78	78	71	74	68	82
Kvinder	45-49 år	København	Dragør	8	6	3	10	5	14	5	8	15	12	11	12
Kvinder	45-49 år	København	Tårnby	17	23	15	17	17	37	25	21	31	26	28	38
Kvinder	45-49 år	København	Albertslund	5	6	9	9	1	2	8	6	8	4	5	5
Kvinder	45-49 år	København	Ballerup	8	9	6	4	14	9	11	12	6	9	11	14
Kvinder	45-49 år	København	Brøndby	5	6	7	5	5	13	7	6	8	11	6	7
Kvinder	45-49 år	København	Gentofte	27	24	24	37	40	36	29	36	54	54	54	32
Kvinder	45-49 år	København	Gladsaxe	7	15	14	21	15	21	26	15	29	21	27	19
Kvinder	45-49 år	København	Glostrup	1	4	2	4	8	4	5	8	5	11	5	3
Kvinder	45-49 år	København	Herlev	3	5	5	6	5	6	8	6	5	3	10	10
Kvinder	45-49 år	København	Hvidovre	9	14	14	18	27	15	16	29	31	18	21	13
Kvinder	45-49 år	København	Høje-Taastrup	13	11	12	9	12	12	8	8	17	8	11	7
Kvinder	45-49 år	København	Ishøj	3	2	2	10	5	2	8	5	6	3	3	4
Kvinder	45-49 år	København	Lyngby-Taarbæk	10	11	10	7	16	13	11	15	15	23	18	13
Kvinder	45-49 år	København	Rødovre	7	6	9	8	20	8	10	11	13	18	9	9
Kvinder	45-49 år	København	Vallensbæk	1	4	3	2	3	2	2	5	5	2	8	8
Kvinder	45-49 år	København	Allerød	4	7	3	5	2	4	3	7	4	5	5	8
Kvinder	45-49 år	København	Egedal	6	9	6	5	10	14	11	9	12	12	9	8
Kvinder	45-49 år	København	Fredensborg	10	6	9	9	8	5	10	8	11	10	3	6
Kvinder	45-49 år	København	Frederikssund	2	3	7	11	11	9	7	11	8	7	4	12
Kvinder	45-49 år	København	Furesø	8	7	6	10	9	16	17	14	5	15	13	10
Kvinder	45-49 år	København	Gribskov	10	7	5	6	8	3	9	14	8	8	8	11
Kvinder	45-49 år	København	Halsnæs	3	8	4	3	4	6	5	5	4	4	4	10
Kvinder	45-49 år	København	Helsingør	7	7	6	6	18	18	12	5	18	11	12	14
Kvinder	45-49 år	København	Hillerød	3	4	5	6	2	7	10	10	13	12	8	9
Kvinder	45-49 år	København	Hørsholm	4	7	5	5	7	6	8	10	6	5	9	3
Kvinder	45-49 år	København	Rudersdal	18	8	9	8	7	14	14	13	21	17	14	19
Kvinder	45-49 år	København	Bornholm	6	9	1	4	4	5	9	4	7	8	5	3
Kvinder	45-49 år	København	Christiansø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	København	Greve	7	10	8	4	12	12	16	7	9	20	10	14
Kvinder	45-49 år	København	Køge	8	6	8	6	6	7	2	7	10	3	12	12
Kvinder	45-49 år	København	Lejre	7	2	0	3	4	4	3	4	3	8	4	2
Kvinder	45-49 år	København	Roskilde	7	6	9	6	11	12	12	9	17	13	16	20
Kvinder	45-49 år	København	Solrød	0	5	1	1	3	5	1	3	8	3	6	4
Kvinder	45-49 år	København	Faxe	4	5	2	4	1	1	2	8	6	1	4	8
Kvinder	45-49 år	København	Guldborgsund	5	2	6	9	1	7	4	4	5	2	7	5
Kvinder	45-49 år	København	Holbæk	6	3	9	8	6	9	8	7	13	10	5	9
Kvinder	45-49 år	København	Kalundborg	3	7	5	4	3	8	5	6	5	2	1	6
Kvinder	45-49 år	København	Lolland	4	4	3	3	1	2	3	3	0	3	3	1
Kvinder	45-49 år	København	Næstved	4	4	6	8	3	5	12	3	11	10	5	4
Kvinder	45-49 år	København	Odsherred	3	2	1	5	2	3	7	4	4	3	7	4
Kvinder	45-49 år	København	Ringsted	5	1	2	0	4	1	6	1	5	8	3	2
Kvinder	45-49 år	København	Slagelse	4	9	11	4	6	4	6	3	4	6	10	5
Kvinder	45-49 år	København	Sorø	3	5	2	2	2	5	1	6	1	2	4	1
Kvinder	45-49 år	København	Stevns	2	1	0	5	1	3	1	6	4	4	2	4
Kvinder	45-49 år	København	Vordingborg	5	4	6	8	7	10	6	6	4	5	2	3
Kvinder	45-49 år	København	Assens	0	1	2	0	0	1	0	1	0	0	0	0
Kvinder	45-49 år	København	Faaborg-Midtfyn	1	1	1	0	2	3	1	1	1	0	1	2
Kvinder	45-49 år	København	Kerteminde	1	1	1	1	0	0	1	1	0	1	1	0
Kvinder	45-49 år	København	Langeland	3	0	1	0	1	1	1	2	1	1	0	0
Kvinder	45-49 år	København	Middelfart	0	0	0	0	1	2	3	3	1	1	1	0
Kvinder	45-49 år	København	Nordfyns	0	0	1	0	0	1	0	0	0	0	1	0
Kvinder	45-49 år	København	Nyborg	1	2	0	1	2	3	1	2	0	1	1	1
Kvinder	45-49 år	København	Odense	11	9	5	8	9	6	12	11	8	12	5	7
Kvinder	45-49 år	København	Svendborg	5	0	0	1	3	3	0	3	0	1	6	3
Kvinder	45-49 år	København	Ærø	1	0	0	1	0	1	0	0	0	0	0	0
Kvinder	45-49 år	København	Billund	0	1	0	0	1	1	1	1	0	0	0	0
Kvinder	45-49 år	København	Esbjerg	2	4	1	5	1	1	7	2	2	7	4	5
Kvinder	45-49 år	København	Fanø	0	0	0	0	0	0	0	0	1	0	0	1
Kvinder	45-49 år	København	Fredericia	0	0	1	0	2	0	4	2	3	1	1	0
Kvinder	45-49 år	København	Haderslev	2	2	0	3	0	0	2	0	2	2	3	0
Kvinder	45-49 år	København	Kolding	0	0	3	2	1	5	2	1	4	0	4	0
Kvinder	45-49 år	København	Sønderborg	4	0	3	0	0	3	1	1	5	0	4	0
Kvinder	45-49 år	København	Tønder	0	0	0	0	1	0	0	1	1	0	0	0
Kvinder	45-49 år	København	Varde	0	0	0	0	0	0	0	0	1	2	0	1
Kvinder	45-49 år	København	Vejen	0	1	0	0	0	2	0	2	0	2	0	0
Kvinder	45-49 år	København	Vejle	3	0	3	2	3	1	1	3	3	0	1	3
Kvinder	45-49 år	København	Aabenraa	1	0	0	0	0	3	1	1	2	0	1	0
Kvinder	45-49 år	København	Favrskov	0	0	0	0	1	0	0	1	0	1	1	0
Kvinder	45-49 år	København	Hedensted	1	0	0	0	0	0	0	1	0	1	1	0
Kvinder	45-49 år	København	Horsens	0	2	1	2	0	1	1	1	1	2	1	1
Kvinder	45-49 år	København	Norddjurs	0	0	0	0	0	1	0	0	1	5	0	1
Kvinder	45-49 år	København	Odder	0	0	0	0	1	1	1	0	0	0	0	0
Kvinder	45-49 år	København	Randers	2	2	1	1	1	2	1	0	1	0	3	3
Kvinder	45-49 år	København	Samsø	0	1	0	1	1	0	0	0	0	0	0	0
Kvinder	45-49 år	København	Silkeborg	0	0	3	1	2	1	4	2	1	0	2	0
Kvinder	45-49 år	København	Skanderborg	0	1	0	0	0	0	1	1	0	0	1	1
Kvinder	45-49 år	København	Syddjurs	0	0	0	0	1	0	3	0	1	1	2	1
Kvinder	45-49 år	København	Aarhus	11	9	10	5	9	5	10	14	11	12	8	17
Kvinder	45-49 år	København	Herning	1	0	1	1	0	1	3	2	2	1	1	0
Kvinder	45-49 år	København	Holstebro	2	0	1	1	1	2	1	2	0	1	2	0
Kvinder	45-49 år	København	Ikast-Brande	0	0	0	0	0	0	0	0	1	1	1	1
Kvinder	45-49 år	København	Lemvig	1	0	0	1	0	1	0	0	0	0	0	0
Kvinder	45-49 år	København	Ringkøbing-Skjern	1	0	2	0	0	1	1	0	0	0	3	1
Kvinder	45-49 år	København	Skive	1	1	0	0	1	0	0	0	0	1	0	0
Kvinder	45-49 år	København	Struer	0	0	1	0	0	1	1	0	0	0	1	0
Kvinder	45-49 år	København	Viborg	1	1	0	0	0	0	1	1	3	1	3	0
Kvinder	45-49 år	København	Brønderslev	0	0	0	0	0	0	0	1	0	0	0	0
Kvinder	45-49 år	København	Frederikshavn	2	1	0	3	1	0	3	0	0	2	3	2
Kvinder	45-49 år	København	Hjørring	0	0	1	0	2	0	1	1	0	1	1	0
Kvinder	45-49 år	København	Jammerbugt	1	0	0	1	1	1	0	0	0	2	0	0
Kvinder	45-49 år	København	Læsø	1	0	0	0	1	0	0	0	0	0	0	0
Kvinder	45-49 år	København	Mariagerfjord	1	0	0	0	1	0	1	1	2	3	0	0
Kvinder	45-49 år	København	Morsø	0	2	0	0	1	0	2	0	1	0	0	1
Kvinder	45-49 år	København	Rebild	1	0	0	0	0	0	1	0	0	0	0	0
Kvinder	45-49 år	København	Thisted	1	1	1	1	0	0	1	0	2	1	2	1
Kvinder	45-49 år	København	Vesthimmerlands	0	0	0	1	0	1	0	0	0	0	0	0
Kvinder	45-49 år	København	Aalborg	5	3	7	4	5	1	4	4	4	7	3	7
Kvinder	45-49 år	Frederiksberg	København	56	46	69	51	64	65	74	87	74	59	52	63
Kvinder	45-49 år	Frederiksberg	Frederiksberg	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Dragør	1	0	1	0	1	1	1	1	1	1	0	0
Kvinder	45-49 år	Frederiksberg	Tårnby	4	0	0	0	1	1	1	0	0	1	4	1
Kvinder	45-49 år	Frederiksberg	Albertslund	3	1	1	0	2	2	1	3	2	1	1	2
Kvinder	45-49 år	Frederiksberg	Ballerup	3	0	0	0	2	0	0	4	4	3	0	2
Kvinder	45-49 år	Frederiksberg	Brøndby	1	1	1	1	0	1	1	3	1	0	3	0
Kvinder	45-49 år	Frederiksberg	Gentofte	9	3	3	3	9	5	6	5	14	5	7	10
Kvinder	45-49 år	Frederiksberg	Gladsaxe	1	1	1	2	3	4	1	5	4	7	1	2
Kvinder	45-49 år	Frederiksberg	Glostrup	2	0	0	1	1	1	1	2	3	0	1	0
Kvinder	45-49 år	Frederiksberg	Herlev	2	0	1	0	2	2	1	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Hvidovre	5	2	1	2	5	2	4	3	3	7	2	2
Kvinder	45-49 år	Frederiksberg	Høje-Taastrup	5	2	1	4	2	1	3	3	1	1	2	3
Kvinder	45-49 år	Frederiksberg	Ishøj	1	0	0	0	0	0	1	1	0	0	1	0
Kvinder	45-49 år	Frederiksberg	Lyngby-Taarbæk	3	4	0	4	1	1	4	7	6	5	1	0
Kvinder	45-49 år	Frederiksberg	Rødovre	2	1	1	0	2	5	5	7	3	3	2	2
Kvinder	45-49 år	Frederiksberg	Vallensbæk	1	0	0	0	1	1	5	2	0	1	1	1
Kvinder	45-49 år	Frederiksberg	Allerød	0	2	0	0	1	1	1	2	1	1	2	1
Kvinder	45-49 år	Frederiksberg	Egedal	0	2	1	3	2	0	3	0	2	3	1	2
Kvinder	45-49 år	Frederiksberg	Fredensborg	2	0	1	0	2	0	3	3	1	1	0	1
Kvinder	45-49 år	Frederiksberg	Frederikssund	2	1	1	0	0	0	1	1	3	1	1	0
Kvinder	45-49 år	Frederiksberg	Furesø	2	3	4	3	2	2	5	7	2	3	3	3
Kvinder	45-49 år	Frederiksberg	Gribskov	4	2	0	0	2	2	2	1	1	2	1	3
Kvinder	45-49 år	Frederiksberg	Halsnæs	2	2	1	1	0	2	2	0	1	1	2	0
Kvinder	45-49 år	Frederiksberg	Helsingør	2	0	0	1	4	1	3	1	0	0	1	1
Kvinder	45-49 år	Frederiksberg	Hillerød	0	3	0	1	1	0	3	5	2	3	3	1
Kvinder	45-49 år	Frederiksberg	Hørsholm	3	3	0	2	0	2	1	0	2	4	0	0
Kvinder	45-49 år	Frederiksberg	Rudersdal	5	1	4	1	2	2	4	1	4	1	3	3
Kvinder	45-49 år	Frederiksberg	Bornholm	0	0	0	0	0	0	1	1	2	1	0	1
Kvinder	45-49 år	Frederiksberg	Christiansø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Greve	1	1	3	1	3	3	1	5	0	0	3	0
Kvinder	45-49 år	Frederiksberg	Køge	0	1	1	0	2	4	1	3	0	1	1	1
Kvinder	45-49 år	Frederiksberg	Lejre	0	0	1	1	1	1	1	0	1	0	2	1
Kvinder	45-49 år	Frederiksberg	Roskilde	2	1	2	2	2	2	3	3	3	6	6	4
Kvinder	45-49 år	Frederiksberg	Solrød	0	0	0	0	2	0	0	2	0	0	0	2
Kvinder	45-49 år	Frederiksberg	Faxe	1	0	1	1	0	2	1	2	1	0	2	1
Kvinder	45-49 år	Frederiksberg	Guldborgsund	0	2	0	1	3	0	0	4	1	1	1	1
Kvinder	45-49 år	Frederiksberg	Holbæk	3	0	1	2	1	0	0	2	1	3	0	5
Kvinder	45-49 år	Frederiksberg	Kalundborg	0	0	0	3	1	1	0	0	0	0	1	1
Kvinder	45-49 år	Frederiksberg	Lolland	0	1	1	0	0	2	1	0	1	0	0	0
Kvinder	45-49 år	Frederiksberg	Næstved	1	1	0	0	3	0	1	0	0	3	2	3
Kvinder	45-49 år	Frederiksberg	Odsherred	1	1	0	1	1	0	2	0	2	0	0	0
Kvinder	45-49 år	Frederiksberg	Ringsted	0	1	0	0	1	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Slagelse	0	0	2	1	1	1	2	2	3	1	1	0
Kvinder	45-49 år	Frederiksberg	Sorø	0	0	1	0	2	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Stevns	1	0	0	0	0	1	0	0	1	0	0	0
Kvinder	45-49 år	Frederiksberg	Vordingborg	1	1	1	1	0	3	1	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Assens	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Faaborg-Midtfyn	0	0	0	0	0	1	0	0	0	0	0	1
Kvinder	45-49 år	Frederiksberg	Kerteminde	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Langeland	0	0	0	0	1	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Middelfart	0	0	0	1	0	0	0	0	0	0	1	0
Kvinder	45-49 år	Frederiksberg	Nordfyns	0	0	0	0	0	0	0	1	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Nyborg	2	0	0	0	0	0	0	0	1	1	0	0
Kvinder	45-49 år	Frederiksberg	Odense	0	2	0	1	3	4	4	1	1	1	1	0
Kvinder	45-49 år	Frederiksberg	Svendborg	0	0	0	0	0	2	0	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Ærø	0	0	0	0	0	0	0	1	0	0	0	1
Kvinder	45-49 år	Frederiksberg	Billund	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Esbjerg	0	1	0	0	1	0	1	0	0	0	0	1
Kvinder	45-49 år	Frederiksberg	Fanø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Fredericia	0	0	0	0	0	0	0	0	1	0	0	0
Kvinder	45-49 år	Frederiksberg	Haderslev	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Kolding	0	1	0	0	1	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Sønderborg	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Tønder	1	2	1	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Varde	0	0	0	2	0	0	0	0	0	0	1	0
Kvinder	45-49 år	Frederiksberg	Vejen	0	0	0	0	0	0	0	1	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Vejle	0	0	1	0	1	0	0	0	0	0	0	1
Kvinder	45-49 år	Frederiksberg	Aabenraa	0	0	0	0	0	0	0	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Favrskov	0	0	0	0	1	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Hedensted	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Horsens	0	0	1	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Norddjurs	0	0	0	0	0	1	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Odder	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Randers	0	0	0	0	0	0	1	0	2	0	0	1
Kvinder	45-49 år	Frederiksberg	Samsø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Silkeborg	1	0	0	0	0	0	0	0	1	0	0	1
Kvinder	45-49 år	Frederiksberg	Skanderborg	2	0	0	0	1	0	0	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Syddjurs	0	1	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Aarhus	1	0	1	2	2	2	1	1	2	0	1	2
Kvinder	45-49 år	Frederiksberg	Herning	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Holstebro	1	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Ikast-Brande	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Lemvig	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Ringkøbing-Skjern	0	3	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Skive	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Struer	0	0	0	0	0	0	0	0	0	0	1	0
Kvinder	45-49 år	Frederiksberg	Viborg	0	0	0	0	0	0	0	0	0	0	0	1
Kvinder	45-49 år	Frederiksberg	Brønderslev	0	0	0	0	1	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Frederikshavn	0	0	0	1	0	1	0	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Hjørring	0	0	0	0	0	0	0	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Jammerbugt	0	0	0	0	0	0	0	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Læsø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Mariagerfjord	1	1	0	0	0	0	0	1	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Morsø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Rebild	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Thisted	0	0	0	0	0	0	0	0	0	1	0	0
Kvinder	45-49 år	Frederiksberg	Vesthimmerlands	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	45-49 år	Frederiksberg	Aalborg	2	2	2	2	0	0	1	0	2	0	1	1
Kvinder	50-54 år	København	København	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	50-54 år	København	Frederiksberg	35	32	27	37	40	41	64	55	56	59	56	62
Kvinder	50-54 år	København	Dragør	0	8	8	2	15	4	8	10	10	10	3	13
Kvinder	50-54 år	København	Tårnby	18	8	17	11	13	21	14	20	23	30	24	31
Kvinder	50-54 år	København	Albertslund	8	12	6	1	4	9	7	3	12	10	9	4
Kvinder	50-54 år	København	Ballerup	5	4	6	4	8	5	16	8	8	16	13	11
Kvinder	50-54 år	København	Brøndby	4	4	5	8	5	8	5	5	8	7	7	16
Kvinder	50-54 år	København	Gentofte	22	30	19	25	46	37	36	37	43	60	60	76
Kvinder	50-54 år	København	Gladsaxe	17	12	14	18	18	21	16	19	22	28	23	36
Kvinder	50-54 år	København	Glostrup	4	4	1	2	5	5	3	2	6	6	9	6
Kvinder	50-54 år	København	Herlev	4	7	3	8	6	8	4	3	7	4	9	7
Kvinder	50-54 år	København	Hvidovre	18	11	11	19	17	9	7	20	22	20	18	24
Kvinder	50-54 år	København	Høje-Taastrup	3	9	8	7	7	5	13	9	9	16	15	15
Kvinder	50-54 år	København	Ishøj	4	1	4	3	3	2	3	5	3	3	3	4
Kvinder	50-54 år	København	Lyngby-Taarbæk	9	12	11	10	12	10	16	15	21	24	14	21
Kvinder	50-54 år	København	Rødovre	11	17	10	8	11	8	10	12	12	19	12	15
Kvinder	50-54 år	København	Vallensbæk	3	4	1	0	1	1	2	1	6	9	9	7
Kvinder	50-54 år	København	Allerød	2	2	2	2	4	5	4	5	7	9	7	10
Kvinder	50-54 år	København	Egedal	5	2	5	13	7	13	3	11	5	9	14	16
Kvinder	50-54 år	København	Fredensborg	5	8	6	3	4	11	11	9	7	10	12	12
Kvinder	50-54 år	København	Frederikssund	7	9	4	6	7	4	7	7	7	7	7	12
Kvinder	50-54 år	København	Furesø	9	10	8	10	9	10	7	16	19	7	13	16
Kvinder	50-54 år	København	Gribskov	2	7	4	4	9	3	6	7	10	6	14	10
Kvinder	50-54 år	København	Halsnæs	1	3	4	6	2	6	2	7	3	7	6	9
Kvinder	50-54 år	København	Helsingør	5	4	5	9	5	22	7	8	9	12	12	11
Kvinder	50-54 år	København	Hillerød	3	2	5	2	11	4	7	5	12	15	12	14
Kvinder	50-54 år	København	Hørsholm	4	3	5	3	5	5	4	10	5	13	10	9
Kvinder	50-54 år	København	Rudersdal	12	10	7	9	20	20	18	19	23	22	22	31
Kvinder	50-54 år	København	Bornholm	7	4	5	8	1	6	7	5	7	6	4	3
Kvinder	50-54 år	København	Christiansø	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	50-54 år	København	Greve	9	5	5	7	8	17	9	5	14	15	16	16
Kvinder	50-54 år	København	Køge	3	8	3	10	5	7	6	7	6	7	12	10
Kvinder	50-54 år	København	Lejre	4	3	1	5	1	4	6	2	5	4	2	5
Kvinder	50-54 år	København	Roskilde	3	10	5	6	13	10	13	17	14	16	11	30
Kvinder	50-54 år	København	Solrød	3	3	1	1	6	2	3	8	1	8	8	7
Kvinder	50-54 år	København	Faxe	5	8	2	3	1	9	4	2	3	2	2	8
Kvinder	50-54 år	København	Guldborgsund	6	5	4	6	5	4	3	5	7	7	7	7
Kvinder	50-54 år	København	Holbæk	6	7	10	7	8	7	9	4	5	9	11	12
Kvinder	50-54 år	København	Kalundborg	1	1	3	1	1	2	2	7	3	6	5	4
Kvinder	50-54 år	København	Lolland	10	8	2	6	5	3	5	3	3	3	5	7
Kvinder	50-54 år	København	Næstved	4	4	9	6	8	3	7	4	13	4	5	7
Kvinder	50-54 år	København	Odsherred	9	7	5	4	7	8	8	1	1	6	7	6
Kvinder	50-54 år	København	Ringsted	4	5	3	1	3	5	3	1	4	5	1	2
Kvinder	50-54 år	København	Slagelse	8	4	6	6	8	5	5	3	5	3	7	8
Kvinder	50-54 år	København	Sorø	2	5	5	5	1	1	2	3	0	5	1	0
Kvinder	50-54 år	København	Stevns	5	2	3	1	1	3	2	2	4	3	3	3
Kvinder	50-54 år	København	Vordingborg	10	6	5	4	5	6	2	0	9	6	6	9
Kvinder	50-54 år	København	Assens	0	0	0	1	0	1	0	0	0	0	0	1
Kvinder	50-54 år	København	Faaborg-Midtfyn	0	1	0	0	0	0	0	1	2	1	1	2
Kvinder	50-54 år	København	Kerteminde	2	2	1	0	0	1	1	0	2	1	0	2
Kvinder	50-54 år	København	Langeland	0	0	0	0	0	0	0	2	1	0	1	2
Kvinder	50-54 år	København	Middelfart	1	1	2	0	1	0	2	1	0	0	1	1
Kvinder	50-54 år	København	Nordfyns	1	1	0	0	1	0	1	0	1	0	0	1
Kvinder	50-54 år	København	Nyborg	1	0	0	0	2	0	0	1	2	0	5	0
Kvinder	50-54 år	København	Odense	6	6	4	2	8	11	6	7	7	5	5	9
Kvinder	50-54 år	København	Svendborg	4	1	2	4	1	3	2	0	2	5	2	1
Kvinder	50-54 år	København	Ærø	0	3	0	0	1	1	0	0	1	0	0	0
Kvinder	50-54 år	København	Billund	0	0	0	0	0	0	0	0	0	2	1	0
Kvinder	50-54 år	København	Esbjerg	3	3	1	1	6	0	3	1	3	8	1	1
Kvinder	50-54 år	København	Fanø	0	0	0	0	0	0	0	0	0	0	1	0
Kvinder	50-54 år	København	Fredericia	2	2	0	0	1	2	0	0	1	2	2	1
Kvinder	50-54 år	København	Haderslev	0	1	0	1	1	0	2	1	1	0	0	0
Kvinder	50-54 år	København	Kolding	2	2	2	3	2	4	0	0	1	0	3	5
Kvinder	50-54 år	København	Sønderborg	0	1	0	4	0	3	1	1	2	2	1	2
Kvinder	50-54 år	København	Tønder	0	1	1	1	2	1	0	1	0	1	0	0
Kvinder	50-54 år	København	Varde	0	2	0	0	2	1	0	0	0	0	1	1
Kvinder	50-54 år	København	Vejen	0	1	3	0	0	0	0	1	0	0	1	0
Kvinder	50-54 år	København	Vejle	1	0	1	0	4	3	3	3	4	2	2	2
Kvinder	50-54 år	København	Aabenraa	1	2	0	0	0	1	1	0	2	1	0	1
Kvinder	50-54 år	København	Favrskov	0	0	0	1	0	0	1	0	1	1	0	0
Kvinder	50-54 år	København	Hedensted	0	1	1	0	0	2	0	0	0	0	0	0
Kvinder	50-54 år	København	Horsens	1	1	2	0	0	3	0	0	2	1	2	1
Kvinder	50-54 år	København	Norddjurs	0	0	0	1	0	0	2	2	0	0	0	1
Kvinder	50-54 år	København	Odder	0	1	0	0	1	1	2	1	0	0	0	2
Kvinder	50-54 år	København	Randers	0	3	0	0	1	1	3	3	0	1	3	2
Kvinder	50-54 år	København	Samsø	1	2	0	0	2	1	2	0	2	0	1	0
Kvinder	50-54 år	København	Silkeborg	1	1	2	1	1	1	0	0	0	0	1	0
Kvinder	50-54 år	København	Skanderborg	0	1	0	1	1	0	1	1	2	2	1	1
Kvinder	50-54 år	København	Syddjurs	0	0	0	0	0	1	1	0	0	1	1	0
Kvinder	50-54 år	København	Aarhus	4	4	11	15	7	5	8	9	9	12	8	11
Kvinder	50-54 år	København	Herning	0	0	0	1	0	1	2	2	1	1	0	2
Kvinder	50-54 år	København	Holstebro	0	2	1	0	0	0	1	1	0	1	0	1
Kvinder	50-54 år	København	Ikast-Brande	0	0	0	0	1	0	0	0	0	0	1	1
Kvinder	50-54 år	København	Lemvig	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	50-54 år	København	Ringkøbing-Skjern	0	1	2	1	1	0	2	1	1	0	1	2
Kvinder	50-54 år	København	Skive	1	2	1	1	0	3	0	0	0	1	1	1
Kvinder	50-54 år	København	Struer	0	0	0	0	0	0	0	0	0	0	0	0
Kvinder	50-54 år	København	Viborg	1	1	2	2	0	1	0	1	3	1	2	3
Kvinder	50-54 år	København	Brønderslev	0	0	0	0	0	0	0	0	2	0	1	0
Kvinder	50-54 år	København	Frederikshavn	2	0	2	1	1	2	3	0	0	2	1	2
Kvinder	50-54 år	København	Hjørring	0	3	0	1	1	0	0	0	1	1	1	0
Kvinder	50-54 år	København	Jammerbugt	1	1	0	0	0	0	0	2	1	0	1	0
Kvinder	50-54 år	København	Læsø	1	0	0	0	1	0	1	0	0	1	0	0
Kvinder	50-54 år	København	Mariagerfjord	0	0	2	0	0	0	1	0	0	0	0	1
Kvinder	50-54 år	København	Morsø	0	0	0	0	0	0	0	1	1	0	1	0
Kvinder	50-54 år	København	Rebild	0	0	0	0	1	0	0	0	0	0	0	0
