køn,alder,fraflytningskommune,tilflytningskommune,år,antal
Kvinder,60-64 år,København,Christiansø,2017,0
Kvinder,60-64 år,København,Greve,2006,1
Kvinder,60-64 år,København,Greve,2007,3
Kvinder,60-64 år,København,Greve,2008,1
Kvinder,60-64 år,København,Greve,2009,1
Kvinder,60-64 år,København,Greve,2010,3
Kvinder,60-64 år,København,Greve,2011,5
Kvinder,60-64 år,København,Greve,2012,2
Kvinder,60-64 år,København,Greve,2013,5
Kvinder,60-64 år,København,Greve,2014,14
Kvinder,60-64 år,København,Greve,2015,6
Kvinder,60-64 år,København,Greve,2016,4
Kvinder,60-64 år,København,Greve,2017,6
Kvinder,60-64 år,København,Køge,2006,5
Kvinder,60-64 år,København,Køge,2007,3
Kvinder,60-64 år,København,Køge,2008,6
Kvinder,60-64 år,København,Køge,2009,6
Kvinder,60-64 år,København,Køge,2010,3
Kvinder,60-64 år,København,Køge,2011,3
Kvinder,60-64 år,København,Køge,2012,8
Kvinder,60-64 år,København,Køge,2013,5
Kvinder,60-64 år,København,Køge,2014,5
Kvinder,60-64 år,København,Køge,2015,4
Kvinder,60-64 år,København,Køge,2016,5
Kvinder,60-64 år,København,Køge,2017,4
Kvinder,60-64 år,København,Lejre,2006,4
Kvinder,60-64 år,København,Lejre,2007,3
Kvinder,60-64 år,København,Lejre,2008,1
Kvinder,60-64 år,København,Lejre,2009,2
Kvinder,60-64 år,København,Lejre,2010,2
Kvinder,60-64 år,København,Lejre,2011,4
Kvinder,60-64 år,København,Lejre,2012,2
Kvinder,60-64 år,København,Lejre,2013,4
Kvinder,60-64 år,København,Lejre,2014,3
Kvinder,60-64 år,København,Lejre,2015,3
Kvinder,60-64 år,København,Lejre,2016,4
Kvinder,60-64 år,København,Lejre,2017,2
Kvinder,60-64 år,København,Roskilde,2006,4
Kvinder,60-64 år,København,Roskilde,2007,7
Kvinder,60-64 år,København,Roskilde,2008,3
Kvinder,60-64 år,København,Roskilde,2009,2
Kvinder,60-64 år,København,Roskilde,2010,7
Kvinder,60-64 år,København,Roskilde,2011,3
Kvinder,60-64 år,København,Roskilde,2012,8
Kvinder,60-64 år,København,Roskilde,2013,5
Kvinder,60-64 år,København,Roskilde,2014,5
Kvinder,60-64 år,København,Roskilde,2015,2
Kvinder,60-64 år,København,Roskilde,2016,8
Kvinder,60-64 år,København,Roskilde,2017,8
Kvinder,60-64 år,København,Solrød,2006,0
Kvinder,60-64 år,København,Solrød,2007,1
Kvinder,60-64 år,København,Solrød,2008,1
Kvinder,60-64 år,København,Solrød,2009,2
Kvinder,60-64 år,København,Solrød,2010,1
Kvinder,60-64 år,København,Solrød,2011,1
Kvinder,60-64 år,København,Solrød,2012,2
Kvinder,60-64 år,København,Solrød,2013,3
Kvinder,60-64 år,København,Solrød,2014,0
Kvinder,60-64 år,København,Solrød,2015,2
Kvinder,60-64 år,København,Solrød,2016,3
Kvinder,60-64 år,København,Solrød,2017,2
Kvinder,60-64 år,København,Faxe,2006,4
Kvinder,60-64 år,København,Faxe,2007,2
Kvinder,60-64 år,København,Faxe,2008,8
Kvinder,60-64 år,København,Faxe,2009,0
Kvinder,60-64 år,København,Faxe,2010,4
Kvinder,60-64 år,København,Faxe,2011,2
Kvinder,60-64 år,København,Faxe,2012,3
Kvinder,60-64 år,København,Faxe,2013,7
Kvinder,60-64 år,København,Faxe,2014,5
Kvinder,60-64 år,København,Faxe,2015,2
Kvinder,60-64 år,København,Faxe,2016,2
Kvinder,60-64 år,København,Faxe,2017,1
Kvinder,60-64 år,København,Guldborgsund,2006,10
Kvinder,60-64 år,København,Guldborgsund,2007,5
Kvinder,60-64 år,København,Guldborgsund,2008,6
Kvinder,60-64 år,København,Guldborgsund,2009,3
Kvinder,60-64 år,København,Guldborgsund,2010,7
Kvinder,60-64 år,København,Guldborgsund,2011,7
Kvinder,60-64 år,København,Guldborgsund,2012,7
Kvinder,60-64 år,København,Guldborgsund,2013,6
Kvinder,60-64 år,København,Guldborgsund,2014,4
Kvinder,60-64 år,København,Guldborgsund,2015,5
Kvinder,60-64 år,København,Guldborgsund,2016,13
Kvinder,60-64 år,København,Guldborgsund,2017,4
Kvinder,60-64 år,København,Holbæk,2006,6
Kvinder,60-64 år,København,Holbæk,2007,6
Kvinder,60-64 år,København,Holbæk,2008,6
Kvinder,60-64 år,København,Holbæk,2009,5
Kvinder,60-64 år,København,Holbæk,2010,4
Kvinder,60-64 år,København,Holbæk,2011,7
Kvinder,60-64 år,København,Holbæk,2012,5
Kvinder,60-64 år,København,Holbæk,2013,3
Kvinder,60-64 år,København,Holbæk,2014,6
Kvinder,60-64 år,København,Holbæk,2015,6
Kvinder,60-64 år,København,Holbæk,2016,3
Kvinder,60-64 år,København,Holbæk,2017,7
Kvinder,60-64 år,København,Kalundborg,2006,6
Kvinder,60-64 år,København,Kalundborg,2007,5
Kvinder,60-64 år,København,Kalundborg,2008,7
Kvinder,60-64 år,København,Kalundborg,2009,3
Kvinder,60-64 år,København,Kalundborg,2010,7
Kvinder,60-64 år,København,Kalundborg,2011,4
Kvinder,60-64 år,København,Kalundborg,2012,6
Kvinder,60-64 år,København,Kalundborg,2013,5
Kvinder,60-64 år,København,Kalundborg,2014,3
Kvinder,60-64 år,København,Kalundborg,2015,5
Kvinder,60-64 år,København,Kalundborg,2016,4
Kvinder,60-64 år,København,Kalundborg,2017,4
Kvinder,60-64 år,København,Lolland,2006,1
Kvinder,60-64 år,København,Lolland,2007,5
Kvinder,60-64 år,København,Lolland,2008,5
Kvinder,60-64 år,København,Lolland,2009,3
Kvinder,60-64 år,København,Lolland,2010,4
Kvinder,60-64 år,København,Lolland,2011,5
Kvinder,60-64 år,København,Lolland,2012,3
Kvinder,60-64 år,København,Lolland,2013,5
Kvinder,60-64 år,København,Lolland,2014,11
Kvinder,60-64 år,København,Lolland,2015,3
Kvinder,60-64 år,København,Lolland,2016,8
Kvinder,60-64 år,København,Lolland,2017,3
Kvinder,60-64 år,København,Næstved,2006,4
Kvinder,60-64 år,København,Næstved,2007,7
Kvinder,60-64 år,København,Næstved,2008,8
Kvinder,60-64 år,København,Næstved,2009,8
Kvinder,60-64 år,København,Næstved,2010,5
Kvinder,60-64 år,København,Næstved,2011,5
Kvinder,60-64 år,København,Næstved,2012,7
Kvinder,60-64 år,København,Næstved,2013,3
Kvinder,60-64 år,København,Næstved,2014,1
Kvinder,60-64 år,København,Næstved,2015,3
Kvinder,60-64 år,København,Næstved,2016,7
Kvinder,60-64 år,København,Næstved,2017,1
Kvinder,60-64 år,København,Odsherred,2006,11
Kvinder,60-64 år,København,Odsherred,2007,9
Kvinder,60-64 år,København,Odsherred,2008,10
Kvinder,60-64 år,København,Odsherred,2009,10
Kvinder,60-64 år,København,Odsherred,2010,14
Kvinder,60-64 år,København,Odsherred,2011,15
Kvinder,60-64 år,København,Odsherred,2012,14
Kvinder,60-64 år,København,Odsherred,2013,8
Kvinder,60-64 år,København,Odsherred,2014,9
Kvinder,60-64 år,København,Odsherred,2015,12
Kvinder,60-64 år,København,Odsherred,2016,9
Kvinder,60-64 år,København,Odsherred,2017,10
Kvinder,60-64 år,København,Ringsted,2006,3
Kvinder,60-64 år,København,Ringsted,2007,3
Kvinder,60-64 år,København,Ringsted,2008,3
Kvinder,60-64 år,København,Ringsted,2009,3
Kvinder,60-64 år,København,Ringsted,2010,1
Kvinder,60-64 år,København,Ringsted,2011,4
Kvinder,60-64 år,København,Ringsted,2012,4
Kvinder,60-64 år,København,Ringsted,2013,2
Kvinder,60-64 år,København,Ringsted,2014,0
Kvinder,60-64 år,København,Ringsted,2015,3
Kvinder,60-64 år,København,Ringsted,2016,1
Kvinder,60-64 år,København,Ringsted,2017,2
Kvinder,60-64 år,København,Slagelse,2006,3
Kvinder,60-64 år,København,Slagelse,2007,5
Kvinder,60-64 år,København,Slagelse,2008,2
Kvinder,60-64 år,København,Slagelse,2009,4
Kvinder,60-64 år,København,Slagelse,2010,4
Kvinder,60-64 år,København,Slagelse,2011,4
Kvinder,60-64 år,København,Slagelse,2012,3
Kvinder,60-64 år,København,Slagelse,2013,6
Kvinder,60-64 år,København,Slagelse,2014,6
Kvinder,60-64 år,København,Slagelse,2015,5
Kvinder,60-64 år,København,Slagelse,2016,2
Kvinder,60-64 år,København,Slagelse,2017,3
Kvinder,60-64 år,København,Sorø,2006,3
Kvinder,60-64 år,København,Sorø,2007,3
Kvinder,60-64 år,København,Sorø,2008,1
Kvinder,60-64 år,København,Sorø,2009,3
Kvinder,60-64 år,København,Sorø,2010,2
Kvinder,60-64 år,København,Sorø,2011,2
Kvinder,60-64 år,København,Sorø,2012,3
Kvinder,60-64 år,København,Sorø,2013,1
Kvinder,60-64 år,København,Sorø,2014,2
Kvinder,60-64 år,København,Sorø,2015,3
Kvinder,60-64 år,København,Sorø,2016,7
Kvinder,60-64 år,København,Sorø,2017,4
Kvinder,60-64 år,København,Stevns,2006,3
Kvinder,60-64 år,København,Stevns,2007,1
Kvinder,60-64 år,København,Stevns,2008,1
Kvinder,60-64 år,København,Stevns,2009,0
Kvinder,60-64 år,København,Stevns,2010,5
Kvinder,60-64 år,København,Stevns,2011,1
Kvinder,60-64 år,København,Stevns,2012,2
Kvinder,60-64 år,København,Stevns,2013,2
Kvinder,60-64 år,København,Stevns,2014,4
Kvinder,60-64 år,København,Stevns,2015,5
Kvinder,60-64 år,København,Stevns,2016,4
Kvinder,60-64 år,København,Stevns,2017,1
Kvinder,60-64 år,København,Vordingborg,2006,7
Kvinder,60-64 år,København,Vordingborg,2007,3
Kvinder,60-64 år,København,Vordingborg,2008,10
Kvinder,60-64 år,København,Vordingborg,2009,5
Kvinder,60-64 år,København,Vordingborg,2010,7
Kvinder,60-64 år,København,Vordingborg,2011,16
Kvinder,60-64 år,København,Vordingborg,2012,6
Kvinder,60-64 år,København,Vordingborg,2013,14
Kvinder,60-64 år,København,Vordingborg,2014,4
Kvinder,60-64 år,København,Vordingborg,2015,9
Kvinder,60-64 år,København,Vordingborg,2016,4
Kvinder,60-64 år,København,Vordingborg,2017,11
Kvinder,60-64 år,København,Assens,2006,0
Kvinder,60-64 år,København,Assens,2007,3
Kvinder,60-64 år,København,Assens,2008,0
Kvinder,60-64 år,København,Assens,2009,0
Kvinder,60-64 år,København,Assens,2010,2
Kvinder,60-64 år,København,Assens,2011,3
Kvinder,60-64 år,København,Assens,2012,1
Kvinder,60-64 år,København,Assens,2013,0
Kvinder,60-64 år,København,Assens,2014,2
Kvinder,60-64 år,København,Assens,2015,1
Kvinder,60-64 år,København,Assens,2016,0
Kvinder,60-64 år,København,Assens,2017,0
Kvinder,60-64 år,København,Faaborg-Midtfyn,2006,0
Kvinder,60-64 år,København,Faaborg-Midtfyn,2007,4
Kvinder,60-64 år,København,Faaborg-Midtfyn,2008,1
Kvinder,60-64 år,København,Faaborg-Midtfyn,2009,1
Kvinder,60-64 år,København,Faaborg-Midtfyn,2010,3
Kvinder,60-64 år,København,Faaborg-Midtfyn,2011,1
Kvinder,60-64 år,København,Faaborg-Midtfyn,2012,0
Kvinder,60-64 år,København,Faaborg-Midtfyn,2013,0
Kvinder,60-64 år,København,Faaborg-Midtfyn,2014,1
Kvinder,60-64 år,København,Faaborg-Midtfyn,2015,2
Kvinder,60-64 år,København,Faaborg-Midtfyn,2016,1
Kvinder,60-64 år,København,Faaborg-Midtfyn,2017,2
Kvinder,60-64 år,København,Kerteminde,2006,0
Kvinder,60-64 år,København,Kerteminde,2007,0
Kvinder,60-64 år,København,Kerteminde,2008,4
Kvinder,60-64 år,København,Kerteminde,2009,0
Kvinder,60-64 år,København,Kerteminde,2010,0
Kvinder,60-64 år,København,Kerteminde,2011,2
Kvinder,60-64 år,København,Kerteminde,2012,1
Kvinder,60-64 år,København,Kerteminde,2013,1
Kvinder,60-64 år,København,Kerteminde,2014,0
Kvinder,60-64 år,København,Kerteminde,2015,1
Kvinder,60-64 år,København,Kerteminde,2016,0
Kvinder,60-64 år,København,Kerteminde,2017,2
Kvinder,60-64 år,København,Langeland,2006,1
Kvinder,60-64 år,København,Langeland,2007,0
Kvinder,60-64 år,København,Langeland,2008,0
Kvinder,60-64 år,København,Langeland,2009,1
Kvinder,60-64 år,København,Langeland,2010,1
Kvinder,60-64 år,København,Langeland,2011,0
Kvinder,60-64 år,København,Langeland,2012,0
Kvinder,60-64 år,København,Langeland,2013,1
Kvinder,60-64 år,København,Langeland,2014,0
Kvinder,60-64 år,København,Langeland,2015,0
Kvinder,60-64 år,København,Langeland,2016,0
Kvinder,60-64 år,København,Langeland,2017,2
Kvinder,60-64 år,København,Middelfart,2006,1
Kvinder,60-64 år,København,Middelfart,2007,0
Kvinder,60-64 år,København,Middelfart,2008,2
Kvinder,60-64 år,København,Middelfart,2009,1
Kvinder,60-64 år,København,Middelfart,2010,0
Kvinder,60-64 år,København,Middelfart,2011,2
Kvinder,60-64 år,København,Middelfart,2012,3
Kvinder,60-64 år,København,Middelfart,2013,0
Kvinder,60-64 år,København,Middelfart,2014,0
Kvinder,60-64 år,København,Middelfart,2015,0
Kvinder,60-64 år,København,Middelfart,2016,1
Kvinder,60-64 år,København,Middelfart,2017,1
Kvinder,60-64 år,København,Nordfyns,2006,1
Kvinder,60-64 år,København,Nordfyns,2007,0
Kvinder,60-64 år,København,Nordfyns,2008,0
Kvinder,60-64 år,København,Nordfyns,2009,0
Kvinder,60-64 år,København,Nordfyns,2010,0
Kvinder,60-64 år,København,Nordfyns,2011,0
Kvinder,60-64 år,København,Nordfyns,2012,1
Kvinder,60-64 år,København,Nordfyns,2013,0
Kvinder,60-64 år,København,Nordfyns,2014,0
Kvinder,60-64 år,København,Nordfyns,2015,0
Kvinder,60-64 år,København,Nordfyns,2016,0
Kvinder,60-64 år,København,Nordfyns,2017,1
Kvinder,60-64 år,København,Nyborg,2006,1
Kvinder,60-64 år,København,Nyborg,2007,0
Kvinder,60-64 år,København,Nyborg,2008,2
Kvinder,60-64 år,København,Nyborg,2009,0
Kvinder,60-64 år,København,Nyborg,2010,1
Kvinder,60-64 år,København,Nyborg,2011,2
Kvinder,60-64 år,København,Nyborg,2012,1
Kvinder,60-64 år,København,Nyborg,2013,0
Kvinder,60-64 år,København,Nyborg,2014,0
Kvinder,60-64 år,København,Nyborg,2015,0
Kvinder,60-64 år,København,Nyborg,2016,0
Kvinder,60-64 år,København,Nyborg,2017,1
Kvinder,60-64 år,København,Odense,2006,3
Kvinder,60-64 år,København,Odense,2007,2
Kvinder,60-64 år,København,Odense,2008,4
Kvinder,60-64 år,København,Odense,2009,2
Kvinder,60-64 år,København,Odense,2010,5
Kvinder,60-64 år,København,Odense,2011,3
Kvinder,60-64 år,København,Odense,2012,2
Kvinder,60-64 år,København,Odense,2013,3
Kvinder,60-64 år,København,Odense,2014,4
Kvinder,60-64 år,København,Odense,2015,1
Kvinder,60-64 år,København,Odense,2016,2
Kvinder,60-64 år,København,Odense,2017,1
Kvinder,60-64 år,København,Svendborg,2006,2
Kvinder,60-64 år,København,Svendborg,2007,3
Kvinder,60-64 år,København,Svendborg,2008,1
Kvinder,60-64 år,København,Svendborg,2009,3
Kvinder,60-64 år,København,Svendborg,2010,3
Kvinder,60-64 år,København,Svendborg,2011,1
Kvinder,60-64 år,København,Svendborg,2012,3
Kvinder,60-64 år,København,Svendborg,2013,1
Kvinder,60-64 år,København,Svendborg,2014,2
Kvinder,60-64 år,København,Svendborg,2015,0
Kvinder,60-64 år,København,Svendborg,2016,3
Kvinder,60-64 år,København,Svendborg,2017,6
Kvinder,60-64 år,København,Ærø,2006,2
Kvinder,60-64 år,København,Ærø,2007,3
Kvinder,60-64 år,København,Ærø,2008,1
Kvinder,60-64 år,København,Ærø,2009,0
Kvinder,60-64 år,København,Ærø,2010,3
Kvinder,60-64 år,København,Ærø,2011,0
Kvinder,60-64 år,København,Ærø,2012,0
Kvinder,60-64 år,København,Ærø,2013,3
Kvinder,60-64 år,København,Ærø,2014,1
Kvinder,60-64 år,København,Ærø,2015,3
Kvinder,60-64 år,København,Ærø,2016,1
Kvinder,60-64 år,København,Ærø,2017,4
Kvinder,60-64 år,København,Billund,2006,0
Kvinder,60-64 år,København,Billund,2007,0
Kvinder,60-64 år,København,Billund,2008,1
Kvinder,60-64 år,København,Billund,2009,0
Kvinder,60-64 år,København,Billund,2010,0
Kvinder,60-64 år,København,Billund,2011,0
Kvinder,60-64 år,København,Billund,2012,0
Kvinder,60-64 år,København,Billund,2013,0
Kvinder,60-64 år,København,Billund,2014,0
Kvinder,60-64 år,København,Billund,2015,1
Kvinder,60-64 år,København,Billund,2016,0
Kvinder,60-64 år,København,Billund,2017,1
Kvinder,60-64 år,København,Esbjerg,2006,2
Kvinder,60-64 år,København,Esbjerg,2007,3
Kvinder,60-64 år,København,Esbjerg,2008,1
Kvinder,60-64 år,København,Esbjerg,2009,1
Kvinder,60-64 år,København,Esbjerg,2010,2
Kvinder,60-64 år,København,Esbjerg,2011,0
Kvinder,60-64 år,København,Esbjerg,2012,1
Kvinder,60-64 år,København,Esbjerg,2013,1
Kvinder,60-64 år,København,Esbjerg,2014,2
Kvinder,60-64 år,København,Esbjerg,2015,0
Kvinder,60-64 år,København,Esbjerg,2016,0
Kvinder,60-64 år,København,Esbjerg,2017,0
Kvinder,60-64 år,København,Fanø,2006,1
Kvinder,60-64 år,København,Fanø,2007,0
Kvinder,60-64 år,København,Fanø,2008,0
Kvinder,60-64 år,København,Fanø,2009,0
Kvinder,60-64 år,København,Fanø,2010,0
Kvinder,60-64 år,København,Fanø,2011,1
Kvinder,60-64 år,København,Fanø,2012,0
Kvinder,60-64 år,København,Fanø,2013,1
Kvinder,60-64 år,København,Fanø,2014,0
Kvinder,60-64 år,København,Fanø,2015,0
Kvinder,60-64 år,København,Fanø,2016,0
Kvinder,60-64 år,København,Fanø,2017,1
Kvinder,60-64 år,København,Fredericia,2006,0
Kvinder,60-64 år,København,Fredericia,2007,0
Kvinder,60-64 år,København,Fredericia,2008,1
Kvinder,60-64 år,København,Fredericia,2009,1
Kvinder,60-64 år,København,Fredericia,2010,0
Kvinder,60-64 år,København,Fredericia,2011,0
Kvinder,60-64 år,København,Fredericia,2012,0
Kvinder,60-64 år,København,Fredericia,2013,0
Kvinder,60-64 år,København,Fredericia,2014,0
Kvinder,60-64 år,København,Fredericia,2015,0
Kvinder,60-64 år,København,Fredericia,2016,1
Kvinder,60-64 år,København,Fredericia,2017,0
Kvinder,60-64 år,København,Haderslev,2006,2
Kvinder,60-64 år,København,Haderslev,2007,0
Kvinder,60-64 år,København,Haderslev,2008,1
Kvinder,60-64 år,København,Haderslev,2009,0
Kvinder,60-64 år,København,Haderslev,2010,1
Kvinder,60-64 år,København,Haderslev,2011,0
Kvinder,60-64 år,København,Haderslev,2012,1
Kvinder,60-64 år,København,Haderslev,2013,0
Kvinder,60-64 år,København,Haderslev,2014,0
Kvinder,60-64 år,København,Haderslev,2015,1
Kvinder,60-64 år,København,Haderslev,2016,1
Kvinder,60-64 år,København,Haderslev,2017,1
Kvinder,60-64 år,København,Kolding,2006,1
Kvinder,60-64 år,København,Kolding,2007,0
Kvinder,60-64 år,København,Kolding,2008,1
Kvinder,60-64 år,København,Kolding,2009,2
Kvinder,60-64 år,København,Kolding,2010,1
Kvinder,60-64 år,København,Kolding,2011,0
Kvinder,60-64 år,København,Kolding,2012,1
Kvinder,60-64 år,København,Kolding,2013,1
Kvinder,60-64 år,København,Kolding,2014,1
Kvinder,60-64 år,København,Kolding,2015,1
Kvinder,60-64 år,København,Kolding,2016,0
Kvinder,60-64 år,København,Kolding,2017,1
Kvinder,60-64 år,København,Sønderborg,2006,0
Kvinder,60-64 år,København,Sønderborg,2007,4
Kvinder,60-64 år,København,Sønderborg,2008,0
Kvinder,60-64 år,København,Sønderborg,2009,2
Kvinder,60-64 år,København,Sønderborg,2010,0
Kvinder,60-64 år,København,Sønderborg,2011,0
Kvinder,60-64 år,København,Sønderborg,2012,3
Kvinder,60-64 år,København,Sønderborg,2013,2
Kvinder,60-64 år,København,Sønderborg,2014,0
Kvinder,60-64 år,København,Sønderborg,2015,1
Kvinder,60-64 år,København,Sønderborg,2016,1
Kvinder,60-64 år,København,Sønderborg,2017,2
Kvinder,60-64 år,København,Tønder,2006,1
Kvinder,60-64 år,København,Tønder,2007,1
Kvinder,60-64 år,København,Tønder,2008,0
Kvinder,60-64 år,København,Tønder,2009,0
Kvinder,60-64 år,København,Tønder,2010,1
Kvinder,60-64 år,København,Tønder,2011,0
Kvinder,60-64 år,København,Tønder,2012,1
Kvinder,60-64 år,København,Tønder,2013,1
Kvinder,60-64 år,København,Tønder,2014,1
Kvinder,60-64 år,København,Tønder,2015,0
Kvinder,60-64 år,København,Tønder,2016,0
Kvinder,60-64 år,København,Tønder,2017,0
Kvinder,60-64 år,København,Varde,2006,2
Kvinder,60-64 år,København,Varde,2007,2
Kvinder,60-64 år,København,Varde,2008,0
Kvinder,60-64 år,København,Varde,2009,0
Kvinder,60-64 år,København,Varde,2010,0
Kvinder,60-64 år,København,Varde,2011,1
Kvinder,60-64 år,København,Varde,2012,0
Kvinder,60-64 år,København,Varde,2013,0
Kvinder,60-64 år,København,Varde,2014,0
Kvinder,60-64 år,København,Varde,2015,0
Kvinder,60-64 år,København,Varde,2016,1
Kvinder,60-64 år,København,Varde,2017,1
Kvinder,60-64 år,København,Vejen,2006,0
Kvinder,60-64 år,København,Vejen,2007,1
Kvinder,60-64 år,København,Vejen,2008,0
Kvinder,60-64 år,København,Vejen,2009,0
Kvinder,60-64 år,København,Vejen,2010,0
Kvinder,60-64 år,København,Vejen,2011,0
Kvinder,60-64 år,København,Vejen,2012,0
Kvinder,60-64 år,København,Vejen,2013,0
Kvinder,60-64 år,København,Vejen,2014,1
Kvinder,60-64 år,København,Vejen,2015,0
Kvinder,60-64 år,København,Vejen,2016,0
Kvinder,60-64 år,København,Vejen,2017,0
Kvinder,60-64 år,København,Vejle,2006,5
Kvinder,60-64 år,København,Vejle,2007,2
Kvinder,60-64 år,København,Vejle,2008,4
Kvinder,60-64 år,København,Vejle,2009,0
Kvinder,60-64 år,København,Vejle,2010,3
Kvinder,60-64 år,København,Vejle,2011,1
Kvinder,60-64 år,København,Vejle,2012,2
Kvinder,60-64 år,København,Vejle,2013,0
Kvinder,60-64 år,København,Vejle,2014,0
Kvinder,60-64 år,København,Vejle,2015,0
Kvinder,60-64 år,København,Vejle,2016,1
Kvinder,60-64 år,København,Vejle,2017,2
Kvinder,60-64 år,København,Aabenraa,2006,2
Kvinder,60-64 år,København,Aabenraa,2007,1
Kvinder,60-64 år,København,Aabenraa,2008,2
Kvinder,60-64 år,København,Aabenraa,2009,1
Kvinder,60-64 år,København,Aabenraa,2010,1
Kvinder,60-64 år,København,Aabenraa,2011,2
Kvinder,60-64 år,København,Aabenraa,2012,0
Kvinder,60-64 år,København,Aabenraa,2013,0
Kvinder,60-64 år,København,Aabenraa,2014,0
Kvinder,60-64 år,København,Aabenraa,2015,1
Kvinder,60-64 år,København,Aabenraa,2016,1
Kvinder,60-64 år,København,Aabenraa,2017,2
